uid,sags_id,page_id,link,text_data,emner,sags_register_refs
11859,59-1890,18900213_31-8,https://storage.googleapis.com/openaws-webonly/18900213_31.pdf#page=8,"""Oversigt over de arbejder, som ere udførte i Ris Skov 1889.
Hovedbenyttelse. 
Hugsten af salgbart bøgetræ er foregaaet hovedsaglig paa afdelingerne 7, 42, 47.
Af eg hovedsagelig paa Nr. 1, 85, 113 og 8.
Træ er solgt dels paa roden og dels er gavn-træet aflagt i blokke og topppen solgt for sig, hvilket i Aar har vist sig fordelagtigt.
Bøgen er solgt til en gjennemsnits-pris af 22 Kr. pr. taxeret Favn.
Egen til en gjennemsnits-pris af 14 Kr. pr. taxeret Favn.
Gjennem-hugning.
Gjennem-hugning er falden paa bøge-afdelingerne 8, 10, 3, 5, 17,18,27, 29. Bøgene ere aflagte udelukkende i stang-bunter: 5/4 Alen høje, 5/4 Alen brede og 6 alen lange, indeholdende ca. 22 Kubikfod, ere solgte til en gjennemsnits-pris af 6 Kr. pr. Bunke. Toppriserne ere afsnedede og givne til brændesamlerne.
Af eg er gjennem-hugningen falden paa Nr. 4, 9, 7, 19, 26. Effekterne ere anvendte til skovens brug, hovedsagelig til hegns-materiale.
De gamle bøge og ege, som stode i bøgeplantningerne, ere saavidt muligt topskaarne før fældningen for at skaane de unge bøge. Stammerne ere overalt, hvor det har vist sig fornødent, opskaarne eller opkløvede og stykkevis baarne ud til nærmeste vej.
Plantning.
I foraaret er paa afdelings-numer 18, ved det vestlige afdelings-skjel, plantet et analt læbælte af ædelgran.
Paa den vestlige del af Nr. 59 er plantet et bælte af ædelgran langs med den støre Askemose (58).
Paa Nr. 15 i den vestlige udkant af skoven er plantet et læbelte af hvid-gran, efter at nogle gamle forkrøblede bøge sammesteds ere bort-huggede.
I den vestlige udkant af ege-afdeling Nr. 4 er plantet et vælte af æden-gran under egene.",,
11860,59-1890,18900213_31-9,https://storage.googleapis.com/openaws-webonly/18900213_31.pdf#page=9,"Paa afdeling 84 er ædelgranplantningen udvidet noget og agtes fuldført paa hele afdelingen i foraaret 1890.
Bøgeplantningen paa Nr. 2 er efterplantet.
Ligeledes ere naale- og blodtræs-plantningerne paa afdeling Nr. 120 alle efterplantede.
Alle kulturer ere temmelig vellykkede, med undtagelse af dem paa Nr. 120, hvor plantningen har lidt meget af den ualmindelig stærke tørke i forsommeren.
Planteskolen.
I den halve del af planteskolen er udpriklet 8000 stkr. 2aarige ædelgran, 500 stkr. 1aarige lerk, 4000 stkr. 2aarige rødgran og 500 stkr. 1aarige douglas. Der er udsaaet 2 pd. ædelgranfrø og ½ skp. bog. De udpriklede planter staa meget godt og ligeledes er det saaede frø kommet godt op.
Et hegn af udskaarne egepæle med staaltraadsgitter er sat om planteskolen.
Den anden halvdel af planteskolen er omgravet 3 gange og paaført sand og fejeskarn for at mildne den stærke lerbund.
Pladsen vil derefter i foraaret 1890 blive udfyldt med forskjelligt naaletræ.
En dæmning er sat over bækken i planteskolens umiddelbare nærhed, for at danne en bandbeholder.
Broer.
Den gamle Kørebro ved Pavillonen er borttaget og i stedet derdfor er nedlagt glasserede rør af 24"" Lyssning. Overkjørslen er opfyldt med jord og vejbanen derefter forsynet med skjærver. Rækværk er sat ved begge sider af udskaaret egetræ. 4 nye Broer i den nordvestlige del af skoven og en over Saltens Bæk, alle af ege-underlag og 2"" ege-planker, ere lagte i Aar.
Hegn.
Alle hegn om plantninger ere reparerede og paa en længere strækning er opført nyt hegn om afdeling 42, for at værne om bøgeopvæxten. Materialet til disse hegn bestaar af unge ege, som ere faldne ved gjennemhugning af de unge ege-bevoxninger.",,
11861,59-1890,18900213_31-10,https://storage.googleapis.com/openaws-webonly/18900213_31.pdf#page=10,"Stier.
20 favne ny sti er anlagt og gruset ved Pavillonen.
En ny græsplæne anlagt.
En ældre plæne omgravet, udvidet og besaaet paany.
3 græsplæler ere blevene omgivne med hegn, bestaaende af udskaarne egepæle og et baandjærn foroven.
Redskaber.
Anskaffet 2 nye hjulbøre, en kragestige, en almindelig stige i 10 Alens længde, 2 river, en priklekam, en gravesnor til planteskolen og 3 gravbegrebe.
Vandtrug til pumpen.
Tillæg.
Paaført spaderedstierne 11 kubikfavne strandgrus. Paa afdelingerne 28, 47, 62 og 69 arbejdet med en kulturharve i 8 dage.""",,"1890:40,74, side: 130#1890:40,61. side: 431#1890:40,74, side: 458#1890:40, side: 584"
11862,60-1890,18900213_31-10,https://storage.googleapis.com/openaws-webonly/18900213_31.pdf#page=10,"Fra Udvalget for Omordning af Renovationsvæsenet forelaa der udkast til en bekjendtgjørelse i aviserne, hvorved udførelsen af Byens Renovation udbydes i licitation, samt ligeledes udkast til en kontrakt, som det dog forbeholdes at ændre i henhold till udfaldet af licitationen.
Blev vedtaget.
(Se mødet den 13de Marts.)",#Offentlig Renlighed.~Renovation.,"1890:40,74, side: 130#1890:40,61. side: 431#1890:40,74, side: 458#1890:40, side: 584"
11863,61-1890,18900213_31-10,https://storage.googleapis.com/openaws-webonly/18900213_31.pdf#page=10,"Paa den Frisindede Vælgerforenings vegne havde J. R. C. Wistoft andraget om, at der maatte gives Foreningens medlemmer udgang til i en bestemt tid og paa et bestemty sted, overensstemmende med Indenrigsministeriets cirkulære af 17de Oktober 1888, at efterse de ved valget den 21de Januar d. A. benyttede valglister.
Et lignende andragende var der derhos modtaget fra L. J. Sørensen og J. M. Poulsen paa en Socialedemokratiske vælgerforenings vegne.
Da ingen af anddragerne havde oplyst, at der forelaa nogen retlig interesse for de paagjældende Foreninger i at efterse de benyttede valglister, fandt Byraadet ingen anledning til at bevilge noget af disse andragender.",Foreninger.~Politiske Foreninger.#Rigsdagsvalg.~Valglister.,"1890:40,74, side: 130#1890:40,61. side: 431#1890:40,74, side: 458#1890:40, side: 584"
11864,62-1890,18900213_31-10,https://storage.googleapis.com/openaws-webonly/18900213_31.pdf#page=10,Efter forslag fra Udvalget for Vandværket i skrivelse af 3dje d. M. tiltraadte Byraadet følgende indstilling fra Stadsingeniøren af 15de Januar d. A.:,#Vandforsyning og Vandværk.~Vandmestre.,"1890:40,74, side: 130#1890:40,61. side: 431#1890:40,74, side: 458#1890:40, side: 584"
11865,62-1890,18900213_31-11,https://storage.googleapis.com/openaws-webonly/18900213_31.pdf#page=11,"Vandmestrene
fald, H. D. farjern, ??????? Middel pris
Medl. af 1½"" rør uden rør og Brolægn. pr. Fod
..............................Kr. Ø. Kr. Ø. Kr. Ø. Kr. Ø. Kr. Ø. 
----..............................20......20......16.......20......19
----2""...........................25......25......20.......25......24
----3""...........................30......30......24.......29......28
----4""...........................33......33......26.......33......31
----5""...........................35......37......30.......35......34
----6""...........................40......39......33.......38......38
----7""...........................42......40......37.......41......40
----8""...........................45......44......42.......45......44
----9""...........................48......48......45.......50......48
---10""..........................50......52......50.......55......52
---12""..........................60......54......54.......60......57
---15""..........................70......62.......60......65......64
Overhugning af rør og indsætning af T.Stkr. og skydehaner uden tillæg af rør og Brolægning:
..............................Kr. Ø. Kr. Ø. Kr. Ø. Kr. Ø. Kr. Ø.

for 1½"" rør pr stk...2,50...2,50....2,60....2,50...2,38
----2""......................3,70...3,50....3,60....3,50...3,42
----3""......................6,75...6,50....5,40....6,30...6,10
----4""......................9,25...8,50....7,40....8,25...8,35
----5""....................10,25...9,50....8,25....9,25...9,35
----6""....................11,50..10,25...9,20..10,25..10,30
----7""...................12,50..11,50..10,20..11,25..11,25
----8""...................13,50..12,25..10,90..12,25..12,10
----9""...................14,50..13,50..10,90..13,25..13,10
---10""..................15,50..14,50..12,60..14,25..14,10
---12""..................16,50..15,50..12,60..14,75..14,75
---15""..................18,50..15,75..14,50..15,50..16,75
Stikledninger af 1½"" rør med tillæg af rør, men uden Brolægning pr. løbende Fod 
..............................Kr. Ø. Kr. Ø. Kr. Ø. Kr. Ø. Kr. Ø.
............................18,75..15,77..14,62..15,77..16,74



3/4"" anboringshanem. muffe og anbor. pr. stk.
............................7,50....7,45....6,62....7,75....7,05
1"" anborigshane m. muffe og anboring pr Stk.
............................8,50....8,50....7,62....8,50....8,15
3/4""  Stophane, kasse, spindel og dæksel pr. stk.
..........................11,50..10,50...9,50..11,50..10,60


1"" stophane, kasse, spindel og dæksel  pr. stk.
.........................12,50..11,50..10,50..12,70..11,50
1 gaardhane med kasse  pr. stk.
...........................8,50....7,50...8,50....8,50....8,50
Indsætning af skydere og brandhane  pr. stk.
...........................2,75....2,75...2,20....2,75....2,60
Daglønsarbejde
om Dagen:
1 svend pr. Time..??....2,45....?? .....2,50.....2,47
1 arbejdsmand pr. Time...............
............................??....2,30....?? .....2,30.....2,30
om Natten
1 svend pr. Time.??....2,60....?? .....2,60.....2,60
1 arbejdsmand pr. Time...............
............................??....2,40....?? .....2,40.....2,40",,
11867,67-1890,18900213_31-12,https://storage.googleapis.com/openaws-webonly/18900213_31.pdf#page=12,Et fra Portør S. P. Nielsen fremkommet andragende om understøttelsse til at anbringe sit aandsvage barn Ida Dorthea Johanne Nielsen paa Kellers Abnormanstalter blev overgivet Udvalget for Fattigvæsenet til afgjørelse.,Aandssvage.,"1890:42. side: 7#1890:42, side: 7#1890:42. side: 482#1890:42. side: 508#1890:42. side: 546"
11868,70-1890,18900213_31-12,https://storage.googleapis.com/openaws-webonly/18900213_31.pdf#page=12,Efter et af Formanden for Sygehusudvalget fremsat forslag bemyndigedes Udvalget til at foretage nogle foranbringer til befolkning ca. 100 Kroner ved Desinfektions-oven paa Sygehuset for at bringe denne i tilfredsstillende brugelig stand.,#Sygehuse.~Kommunens Sygehus (Kommunehospitalet).,"1890:42. side: 7#1890:42, side: 7#1890:42. side: 482#1890:42. side: 508#1890:42. side: 546"
11869,71-1890,18900213_31-12,https://storage.googleapis.com/openaws-webonly/18900213_31.pdf#page=12,"Efter derom fremsat forslag blev Skoleudvalget bemyndiget til at lade tage kalker af byggeplanerne for de Søndre By-skoler og den ny Borger-drengeskole og fremsende samme til Ministeriet for Kirke- Undervisnings-væsenet, der har ønsket dem til brug for den italienske regering.",#Skole- og Undervisningsvæsen.~Skole- og Undervisningsvæsen i Almindelighed.,"1890:42. side: 7#1890:42, side: 7#1890:42. side: 482#1890:42. side: 508#1890:42. side: 546"
11870,72-1890,18900213_31-12,https://storage.googleapis.com/openaws-webonly/18900213_31.pdf#page=12,Efter derom fremsat forslag bekræftede Byraadet sit i mødet den 5te April 1888 under sag Nr. 105/88 givne tilsagn om at bidrage til drengen Axel Jensens optagelse paa Kellers Abnormanstalter og overdrog det til Udvalget for Fattigvæsenet at træffe foranstaltning til videre udførelse af denne beslutning.,Aandssvage.,"1890:42. side: 7#1890:42, side: 7#1890:42. side: 482#1890:42. side: 508#1890:42. side: 546"
11871,73-1890,18900213_31-12,https://storage.googleapis.com/openaws-webonly/18900213_31.pdf#page=12,"Paa forslag af Udvalget for Skolevæsenet bestemte Byraadet foreløbig lønnen for Pedellerne ved Borgerskolerne saaledes, at Pedellen ved Pigeskolen skulde have 400 Kr. og ved Drengeskolen 500 Kr. aarlig (Se næste møde.)",#Skole- og Undervisningsvæsen.~Pedeller.,"1890:42. side: 7#1890:42, side: 7#1890:42. side: 482#1890:42. side: 508#1890:42. side: 546"
11891,11-1890,18900227_42-8,https://storage.googleapis.com/openaws-webonly/18900227_42.pdf#page=8,"Fra Aarhus Stiftamt forelaa der Kommunikation af følgende Skrivelse fra Indenrigsministeriet af 10de d. M:
""Forinden videre foretages i Anledning af det med Amtets paategnede Erklæring af 21de f. M. modtagne, med  Bilag hoslagt tilbagefølgende Andragende, hvori Landinspektør Honum af Aarhus anholder om, at det fornødne maa blive","#Gader.~Anlæg og Udvidelser af Gader (jfr. ”bygningsvæsen” under ”Planer til Bebyggelse af ny Arealer).#Gader.~Erhvervelse af Grunde til Gadeanlæg.#Jorder.~Erhvervelse af Grunde (jfr. ”Gader, Gangstier og Veje” under ”Erhvervelse af Grunde til Gadeanlæg”).","1890:49,120,160. side: 51#1890:49. side: 150#1890:49. side: 150#1890:20,22,34,49,162. side: 163#1890:49. side: 182#1890:49. side: 182#1890:49. side: 182#1890:49. side: 182#1890:49. side: 267"
11892,11-1890,18900227_42-9,https://storage.googleapis.com/openaws-webonly/18900227_42.pdf#page=9,"noteret i Matrikulen med Hensyn til, at der til Anlæg og Udvidelse af forskjellige Gader i Bemeldte Kjøbstad er afgivet Grund af Ejendommene Matr.=Nr. 1154 b, 1154 s, 1197, 1155, 1153 a, 1238 til 1243 inkl. samt 1089 s af Bygrunde, skulde man tjenstligt anmode Amtet om behagelig at ville indhente og ved det indesluttedes  Tilbagesendelse hertil indsende Aarhus Byraads Erklæring med Hensyn til, at Ministeriets Samtykke til de ommeldte Erhvervelser ikke ses at være indhentet.""
Efter at Sagen var drøftet anmodede man Formanden om at besvare den fremkomne Forespørgsel paa den af ham foreslaaede Maade, hvilket skete i Skrivelse til Aarhus Stiftamt af 1ste Marts 1891 saaledes:
""Foranlediget ved den med Bilag hoslagt tilbagefølgende Ansøgning, hvori Landinspektør Honum her i Byen anholder om, at det fornødne maa blive noteret i Matrikulen med Hensyn til, at der til Anlæg og Udvidelse af forskjellige Gader i Kjøbstaden er afgivet Grund af flere nærmere betegnede Ejendomme, har Indenrigsministeriet i den af Stiftamtet under 14de d. M. kommunikerede Skrivelse af 10de d. M. begjært indhentet Byraadets Erklæring med Hensyn til, at Ministeriets Samtykke til de ommeldte Erhvervelser ikke ses at være Indhentet.
I denne Anledning skal man ikke undlade at oplyse Følgende.
1. Anlægget af en ny Gade og Gangsti fra Teglgaardsgade til Hjelmensgade og Guldbergsgade, hvortil er afgivet Grund af Matr.=Nr. 1154 b, 1154 s. 1197, 1155 og 1153 a, er sket ifølge Initiativ og paa Bekostning af vedkommende Ejer, og Gaden er i Henhold til den af Indenrigsministeriet under 30te December 1886 stadfæstede Vedtægt for Styrelsen af de kommunale Anliggender i Aarhus Kjøbstad Afsnit V erklæret for offentlig;
2. Thunøgade var ligeledes tidligere en privat Gade, og ved dens Overtagelse som offentlig i Henhold til ovennævnte Vedtægt ifølge Begjæring af de fleste af Grundejerne, blev den paa Ejernes Bekostning istandsat, hvorved de omhandlede Reguleringer fandt Sted;",,
11893,11-1890,18900227_42-10,https://storage.googleapis.com/openaws-webonly/18900227_42.pdf#page=10,"3. Udvidelsen af Klostergade ved Afgivelse af Grund fra Matr.=Nr. 1089 a skete ved Opførelsen af en ny Bygning paa denne Grund i henhold til Bygningslov for Kjøbstæderne af 30te December 1858 § 2.
Da disse Foranstaltninger saaledes falde ind dels under den omhandlede Vedtægts Bestemmelser om Overtagelsen af private Gader som offentlige og dels under Bygningslovens Bestemmelser om Gaderegulering, har man ikke troet, at Ministeriets Samtykke dertil vilde være at indhente, hvad der heller ikke vides tidligere at have været Tilfældet.""",,"1890:51. side: 135#1890:51. side: 201#1890:51,205, side: 244#1890:51. side: 555"
11894,42-1890,18900227_42-10,https://storage.googleapis.com/openaws-webonly/18900227_42.pdf#page=10,"Fra Havneudvalget forelaa der Regnskab med Bilag over Havnens Indtægter og Udgifter i 1889 tillige med de af Havneudvalgets  Besvarelse. Efter det oplyste fandt Byraadet intet at bemærke ved Regnskabet, hvorefter dette vil være at indsende til Indenrigsministeriet, saasnart det har været fremlagt til det befalede offentlige Eftersyn i 14 Dage.
(Se Mødet den 6te Novbr.)",#Havnen.~Regnskaber og Overslag.,"1890:51. side: 135#1890:51. side: 201#1890:51,205, side: 244#1890:51. side: 555"
11895,65-1890,18900227_42-10,https://storage.googleapis.com/openaws-webonly/18900227_42.pdf#page=10,"Paa Foranledning af et fra Murmester K. P. Jensen derom foreliggende Andragende erklærede Byraadet, at det for sit Vedkommende ikke kunde have noget at erindre imod, at 3 foran Andragerens Ejendom paa Hjørnet af Banegaardsvej og Frederiksallé staaende Træer, der forøvrigt tilhøre Amtets Vejvæsen, blive fjernede.",#Gader.~Rydning og Beplantning langs Veje.,"1890:51. side: 135#1890:51. side: 201#1890:51,205, side: 244#1890:51. side: 555"
11896,66-1890,18900227_42-10,https://storage.googleapis.com/openaws-webonly/18900227_42.pdf#page=10,"Hinnerup og Omegns Vaabenbrødreforening havde i en den 12te d. M. indsendt Skrivelse andraget om, at Foreningens her i Byen bosiddende og her forsørgelsberettigede Medlemmer maatte nyde samme Begunstigelse med Hensyn til Indlæggelse paa Byens Sygehus, som Foreningen alt har paa Amtssygehuset, og som de øvrige her i Byen værende Vaabenbrødreforeninger allerede have for deres her i Aarhus hjemmehørende og bosiddende Medlemmer.
Da imidlertid Udvalget for Sygehuset i sin over Sagen afgivne Erklæring af 21de d. M. havde ytret, at Sygehuset, efter at Patienter med visse epedemiske Sygdomme erholde fri Behandling dersteds, er saa fuldt belagt, at det til Tider er vanskeligt at efterkomme Kravet om Optagelse, fandt Byraadet det allerede af denne Grund utilraadelig at tilstaa Lempelser i",Foreninger.~Vaabenbrødreforeningen.#Sygehuse.~Nedsættelse og Eftergivelse af Betalingen for Ophold paa Kommunens Sygehus.,"1890:51. side: 135#1890:51. side: 201#1890:51,205, side: 244#1890:51. side: 555"
11897,66-1890,18900227_42-11,https://storage.googleapis.com/openaws-webonly/18900227_42.pdf#page=11,"den almindelige Betaling for Indlæggelse paa Sygehuset, som kunde medføre forøget Tilgang til Sygehuset, og det foreliggende Andragende kunde derfor ikke bevilges.",,"1890:52,72. side: 207#1890:52, side: 495#1890:52. side: 508"
11898,73-1890,18900227_42-11,https://storage.googleapis.com/openaws-webonly/18900227_42.pdf#page=11,"Efter Indstilling af Skoleudvalget i Skrivelse af 18de d. M. bifaldt Byraadet, at Pedel Rasmussen beholder sin nuhavende Ansættelse ved den gamle Borgerskole med en Aarlig Løn af 400 Kroner og at Chr. Jespersen, Pedel ved Frk. Sørensens Skole, ansættes som Pedel ved den ny Borgerdrengeskole med en aarlig Løn af 500 Kr. (Se forrige Møde.)",#Skole- og Undervisningsvæsen.~Pedeller.,"1890:52,72. side: 207#1890:52, side: 495#1890:52. side: 508"
